Gas,NFR/CRF Group,Source,Activity,Units,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total GHGs in CO2 Eq.,3D22,Sheep - Ewe - Indirect Leach,Grazing,kilotonne,38.61492642,38.90648141,38.91467837,39.97254737,41.06441542,39.97187239,38.54862214,38.79779072,40.93514974,41.39699869,38.27963361,33.37825178,32.78391614,32.1454599,31.73887073,30.25986142,28.6510886,28.41264816,26.16803238,25.45028856,25.48629573,26.28509829,26.83716735,26.74060747,28.44718948,28.27899131,28.22484516,29.16970586,28.03746337,28.89900045,27.73588288,28.2112314,27.86425929
Total GHGs in CO2 Eq.,3D22,Sheep - Ewe - Indirect Leach,Spreading,kilotonne,2.681723625,2.701358167,2.71692166,2.786227359,2.880603647,2.80283116,2.710483042,2.713677281,2.864392303,2.904932081,2.656662414,2.305368819,2.25882389,2.200754026,2.175008375,2.064736168,1.960565016,1.925362232,1.755682778,1.700549784,1.710228597,1.763530306,1.806470036,1.810355989,1.929594609,1.909383287,1.900392572,1.969728384,1.899183669,1.967437865,1.884844994,1.914091823,1.84871294
Total GHGs in CO2 Eq.,3D22,Pig - Fattening Pig 20 to 80 kg - Indirect Leach,Spreading,kilotonne,29.56828747,29.8905772,30.01899184,30.12091009,29.77590196,28.57093248,27.37844874,29.35493352,30.03056858,26.304657,23.50209208,20.52525991,18.94771447,15.69949564,15.98690898,14.63153643,14.64199627,14.27513708,14.05709515,13.69337709,12.62462576,12.17285313,12.05485139,12.518752,12.0542824,11.30098595,11.05308427,11.14562296,11.00260942,11.2694953,10.94991881,11.75215275,11.55769614
Total GHGs in CO2 Eq.,3D22,Pig - Fattening Pig < 20 kg - Indirect Leach,Spreading,kilotonne,4.932754957,5.049912839,4.935765834,5.109136119,5.278088839,4.966664865,4.963140209,5.251309045,5.331425075,4.711537121,3.906867802,3.369563686,3.219206107,2.903896328,2.929960027,2.602792963,2.549050882,2.402048086,2.323815384,2.352636701,2.192566551,2.187025209,2.188752086,2.528621272,2.327684965,2.244587495,2.361175471,2.48256226,2.640527918,2.566538497,2.686788606,2.76713789,2.699219894
Total GHGs in CO2 Eq.,3D22,Pig - Fattening Pig > 80 kg - Indirect Leach,Spreading,kilotonne,7.178363203,7.392496163,7.659016701,7.713101459,8.11639985,8.618455796,9.52805987,9.624893852,9.460876564,8.752551469,8.100336487,7.578316019,7.23951397,7.064677719,6.635192073,6.583534982,6.416903525,6.499284886,6.198730292,5.938149622,5.536287911,5.404838795,5.326709009,5.527358189,5.405844169,5.010746022,4.913033168,4.954152622,4.866317955,5.057176301,4.986312653,5.360065152,5.229168026
Total GHGs in CO2 Eq.,3D22,Poultry - Geese - Indirect Leach,Grazing,kilotonne,0.000632224,0.000541314,0.000521124,0.000584116,0.00050857,0.000525192,0.000637568,0.000648072,0.000643874,0.000649219,0.000691628,0.000652817,0.001336914,0.000992167,0.001142092,0.001163134,0.001325621,0.000873495,0.000884198,0.001092512,0.001047957,0.000925397,0.000746111,0.000693094,0.00078856,0.001000071,0.001076132,0.001139571,0.001124636,0.001037564,0.000970555,0.00084897,0.000930752
Total GHGs in CO2 Eq.,3D22,Poultry - Geese - Indirect Leach,Spreading,kilotonne,0.117026698,0.100001263,0.096087131,0.107501828,0.093429188,0.096313605,0.116722422,0.122354146,0.12520197,0.129951592,0.14239545,0.13940653,0.263311146,0.181363748,0.194657545,0.186296454,0.200309096,0.125203179,0.120392605,0.141841038,0.136339088,0.120831096,0.097360297,0.090511151,0.099952521,0.123762289,0.129318676,0.137788754,0.136223018,0.12600529,0.11742931,0.102886984,0.112617658
Total GHGs in CO2 Eq.,3D22,Pig - Gilt - Indirect Leach,Grazing,kilotonne,0.176608711,0.187803768,0.200190006,0.230627245,0.220040069,0.218956409,0.247870777,0.282018915,0.259935369,0.22940737,0.192611638,0.164724097,0.18236425,0.171367031,0.168693462,0.169157934,0.171688805,0.169193974,0.167809887,0.193809307,0.226949541,0.229416987,0.232715256,0.226421818,0.198472795,0.196363698,0.183745934,0.18528196,0.187966663,0.190111418,0.193585088,0.195661756,0.148207925
Total GHGs in CO2 Eq.,3D22,Pig - Gilt - Indirect Leach,Spreading,kilotonne,1.353912367,1.351947876,1.359894265,1.471866248,1.329068152,1.259333311,1.357663646,1.461092362,1.277549222,1.115981724,0.942703895,0.807509708,0.889775919,0.847581144,0.839634562,0.846222702,0.870658916,0.708377418,0.596293529,0.564370752,0.671103779,0.676506689,0.684930304,0.668107055,0.581335027,0.571206138,0.528670262,0.537470519,0.545520971,0.551738507,0.567851051,0.572220637,0.457349494
Total GHGs in CO2 Eq.,3D22,Poultry - Growing Pullets - Indirect Leach,Grazing,kilotonne,0.013697476,0.014252806,0.013742765,0.013433379,0.012803797,0.012409685,0.011930918,0.013647849,0.011483926,0.010993535,0.010692564,0.009998859,0.009763502,0.007767889,0.007108886,0.009083225,0.007537348,0.006639833,0.006434214,0.005446389,0.005711807,0.006079843,0.006006141,0.005622954,0.006020141,0.005815236,0.00596586,0.006264311,0.005884929,0.006531342,0.00599067,0.006537593,0.006180826
Total GHGs in CO2 Eq.,3D22,Poultry - Growing Pullets - Indirect Leach,Spreading,kilotonne,2.417503603,2.515335399,2.426148341,2.372332309,2.262189933,2.193464573,2.109951938,2.494094071,2.16650064,2.139093455,2.143896963,2.369280931,2.438191213,2.035019992,1.972609503,2.656753158,2.349929366,2.207081364,2.317345467,2.098204376,2.206412054,2.352386549,2.320372169,2.174112299,2.25194688,2.135915899,2.044099656,2.145839877,2.015117533,2.223287699,2.015463267,2.188289877,2.051245389
Total GHGs in CO2 Eq.,3D22,Sheep - Lamb - Indirect Leach,Grazing,kilotonne,21.65681465,21.69650834,21.80192264,21.39436758,21.50214558,20.87962441,19.87718561,20.49384834,21.89214682,21.89761754,20.36842753,17.76803692,17.0906148,17.20449832,17.30322106,17.2536386,16.23796343,16.62776906,15.28031618,15.23262504,14.77237997,15.48082805,15.55951148,15.52108573,16.5093519,16.36060899,16.13777335,16.94449715,16.08907136,16.93327699,16.73741443,16.97154591,16.65401511
Total GHGs in CO2 Eq.,3D22,Sheep - Lamb - Indirect Leach,Spreading,kilotonne,0.115852772,0.117509488,0.119859392,0.121014931,0.121824129,0.116399872,0.110605995,0.113631785,0.121496313,0.120687036,0.110181044,0.093936282,0.091217518,0.088652369,0.087336277,0.087726181,0.082640694,0.083482313,0.076068539,0.07555784,0.07459643,0.078283106,0.079874936,0.079495127,0.084771198,0.08132539,0.080749889,0.084557545,0.079649271,0.08447063,0.082896654,0.08305411,0.079797636
Total GHGs in CO2 Eq.,3D22,Poultry - Laying Hens - Indirect Leach,Grazing,kilotonne,0.146365824,0.156174887,0.166155455,0.174783659,0.182829931,0.187722544,0.18792875,0.225845596,0.199685867,0.207758332,0.210468167,0.226076449,0.225156753,0.234762692,0.244930992,0.254347561,0.255357213,0.248135236,0.241374989,0.258102601,0.286236415,0.290880602,0.281000616,0.28139994,0.288548887,0.291160155,0.30427634,0.32021616,0.335671049,0.346960819,0.342298913,0.337105449,0.350906197
Total GHGs in CO2 Eq.,3D22,Poultry - Laying Hens - Indirect Leach,Spreading,kilotonne,12.80202734,12.64311825,12.53902479,12.31487891,12.13380932,11.74256002,11.18594272,12.9408248,11.36809169,11.55288235,11.58848928,12.38299006,11.86698447,12.12911249,12.33408504,12.36445149,12.05748292,11.59677343,11.05523044,11.45943104,12.34008221,12.50418239,11.81051032,11.73015076,11.5532287,11.33978109,10.75975593,11.18545766,11.53970138,11.80142304,11.51963301,11.49127983,11.57397677
Total GHGs in CO2 Eq.,3D22,Poultry - Other - Indirect Leach,Grazing,kilotonne,0.004677405,0.004879253,0.004325935,0.0044847,0.004788851,0.005492417,0.006658214,0.012354569,0.010350195,0.010218136,0.015475396,0.019345398,0.016337685,0.021109218,0.023725911,0.025699748,0.038670963,0.02861809,0.032372068,0.035338353,0.038398349,0.038226494,0.035115796,0.031824994,0.035389837,0.029457084,0.031933761,0.030767661,0.029847498,0.031373654,0.027534027,0.030011939,0.021237667
Total GHGs in CO2 Eq.,3D22,Poultry - Other - Indirect Leach,Spreading,kilotonne,0.875150924,0.911454039,0.807012372,0.835622213,0.89124335,1.02110138,1.236533052,2.368346836,2.044838658,2.079206428,3.240768359,4.204332416,3.276936625,3.930117362,4.120609508,4.190982494,5.94446172,4.167820535,4.476079252,4.656687218,5.065395443,5.045840031,4.625169509,4.189440595,4.522431008,3.676602285,3.85187052,3.716923968,3.602503326,3.794491799,3.32970802,3.625814499,2.5777298
Total GHGs in CO2 Eq.,3D22,Sheep - Ram - Indirect Leach,Grazing,kilotonne,1.383987235,1.393873038,1.355866269,1.370085625,1.427500423,1.394204165,1.340298828,1.349639155,1.451711702,1.591873469,1.284622804,1.136917328,1.075474201,1.062371933,1.052600793,1.050192675,1.051457782,0.989464176,0.929586803,0.901387735,0.884164429,0.927610026,0.956502891,1.052896583,1.023984064,1.000255359,0.99866653,1.020499477,0.993056286,1.023150558,0.977753793,1.004832378,0.969067408
Total GHGs in CO2 Eq.,3D22,Sheep - Ram - Indirect Leach,Spreading,kilotonne,0.013555619,0.013659723,0.013375892,0.013542504,0.014184232,0.013921203,0.013419757,0.01334031,0.014468129,0.015905371,0.012712826,0.011257988,0.010652533,0.010507427,0.010429308,0.010346174,0.010387245,0.009696493,0.009041785,0.008761403,0.008614988,0.00902169,0.009297961,0.010249168,0.009984544,0.009744218,0.009738824,0.009938352,0.009700201,0.009981707,0.009504763,0.009745993,0.009258655
Total GHGs in CO2 Eq.,3D22,Pig - Sow - Indirect Leach,Grazing,kilotonne,0.897162634,0.971754556,1.009038348,1.078385939,1.115267712,1.096166221,1.128708674,1.22777827,1.259118165,1.174320851,1.068672426,1.071304295,0.99833508,0.844420891,0.812001216,0.683537421,0.639872493,0.762450701,0.819500525,1.006347417,0.916671905,0.922403592,0.910241808,0.899246382,0.881836865,0.886178266,0.905769853,0.908107639,0.880306355,0.896829616,0.876633231,0.856205803,0.732787149
Total GHGs in CO2 Eq.,3D22,Pig - Sow - Indirect Leach,Spreading,kilotonne,6.181265967,6.19979401,5.990707823,5.971177719,5.766410438,5.323048875,5.147450221,5.273933393,5.080299124,4.4442322,3.862055331,3.701213677,3.310536988,3.16384352,3.357639018,3.162697053,3.305353098,3.010487572,2.514601238,2.451159557,2.236686887,2.251305827,2.221053649,2.202160195,2.126473149,2.118489035,2.150634079,2.163594709,2.100939773,2.128200403,2.068484404,2.061922713,1.78315169
Total GHGs in CO2 Eq.,3D22,Poultry - Turkeys - Indirect Leach,Grazing,kilotonne,0.044419483,0.046138156,0.045381434,0.046318863,0.050093772,0.0565554,0.068485883,0.053965947,0.063242787,0.05340588,0.048623366,0.055350186,0.04970381,0.05042114,0.054348337,0.054999194,0.051642009,0.034276826,0.052054778,0.045261832,0.038743051,0.039179653,0.037436254,0.041138673,0.037794,0.043607707,0.04245349,0.041693672,0.04145602,0.039645647,0.037172097,0.03773198,0.037545898
Total GHGs in CO2 Eq.,3D22,Poultry - Turkeys - Indirect Leach,Spreading,kilotonne,6.90434609,7.161871376,6.503065086,6.652633069,7.156325987,7.490302177,9.226484818,7.671298147,9.249147651,8.888291676,6.969695703,8.018236734,6.556829006,5.767889613,5.953148458,5.56673072,4.878888705,3.111125105,4.450313806,3.589748065,2.999632054,3.003464216,2.847797707,3.002957458,2.753710876,2.961028418,2.803661567,2.910994844,3.037406927,2.850957712,2.605243108,2.678042298,2.787669285
Total GHGs in CO2 Eq.,3D22,Other cattle - Beef females for slaughter - Indirect Leach,Grazing,kilotonne,11.98995123,12.07104779,12.22116121,11.35939747,11.73705013,11.65266849,12.07468231,11.65415486,11.59619566,11.66897972,11.60013628,10.74395983,10.33460607,10.86882302,11.12646942,11.1863137,11.07914345,11.26151162,10.81473597,10.39436763,10.17050099,9.472352994,9.478364243,9.46985992,9.65089379,9.748596791,9.878814003,9.829574971,9.541829059,9.756801184,9.641460903,9.790649945,9.842292578
Total GHGs in CO2 Eq.,3D22,Other cattle - Beef females for slaughter - Indirect Leach,Spreading,kilotonne,21.59670447,21.77033653,21.81336246,20.32656137,20.95261972,20.86583232,21.42867891,21.37351417,21.31369845,21.27354107,21.03345316,19.13646649,18.31688744,19.3742963,19.84381338,18.56452473,18.53090049,18.81430896,18.05147456,17.29681769,16.81830342,15.79509459,15.76277911,15.72179256,15.8439125,15.98780771,16.10088852,15.71376791,15.5990445,15.83919592,15.70103083,15.92629459,15.97801138
Total GHGs in CO2 Eq.,3D22,Other cattle - Bulls for breeding - Indirect Leach,Grazing,kilotonne,1.14408903,1.153690763,1.160595702,1.175901724,1.188932338,1.229733491,1.299264072,1.249220953,1.210326797,1.224003608,1.186082127,1.232832738,1.17247142,1.18856433,1.220762842,1.346844464,1.329207357,1.334011242,1.3524882,1.349172829,1.378455129,1.336812344,1.303231519,1.30131683,1.293627312,1.261966988,1.254324397,1.307148898,1.280337003,1.223646389,1.231458983,1.203659236,1.210059741
Total GHGs in CO2 Eq.,3D22,Other cattle - Bulls for breeding - Indirect Leach,Spreading,kilotonne,2.019149532,2.03278688,2.045406818,2.053163873,2.071781503,2.13173227,2.236540249,2.135962568,2.051759272,2.085960143,2.035170732,2.097819007,2.010555249,2.048913963,2.108123722,2.130648442,2.114421806,2.137666118,2.168535219,2.161415358,2.205045254,2.151425781,2.099734117,2.064128007,2.059566811,2.017492116,1.997710489,2.069422971,2.014135248,1.913754297,1.91208804,1.875260547,1.876978966
Total GHGs in CO2 Eq.,3D22,Other cattle - Cereal fed bull - Indirect Leach,Grazing,kilotonne,0.186945992,0.184756062,0.179189164,0.178008778,0.187545331,0.212776431,0.26952749,0.188277746,0.163150938,0.167856404,0.201127132,0.260941046,0.221183429,0.249288787,0.26648149,0.263609872,0.205704733,0.20163611,0.180960093,0.190958228,0.22020703,0.196528444,0.185402121,0.194957005,0.172077069,0.15321433,0.155852824,0.136350558,0.125362172,0.120347151,0.112569947,0.110257063,0.111443972
Total GHGs in CO2 Eq.,3D22,Other cattle - Cereal fed bull - Indirect Leach,Spreading,kilotonne,8.661942378,9.205292178,9.114885899,9.030159881,9.446861026,10.72280138,13.68087545,9.889337115,8.85377904,9.00779166,9.296405327,12.12296743,11.28353358,12.49340081,13.29005267,14.03498244,10.72269706,10.42311657,9.440265486,9.927825438,11.57344882,10.19821691,9.884860991,10.33191522,8.709449825,7.44529532,7.907148661,6.943385269,6.622687989,6.302768744,6.156294771,5.880720356,6.046027165
Total GHGs in CO2 Eq.,3D22,Other cattle - Cows - Indirect Leach,Grazing,kilotonne,12.5341012,12.99500587,13.35226929,13.84027263,14.16260141,14.47609563,14.93448331,14.96040496,15.65230115,15.43351131,14.87664749,13.95435236,13.56371487,13.99325184,14.33712435,14.85279583,14.48343083,14.47734066,14.07118741,13.80414581,14.22916653,14.24163323,14.09749348,13.47657521,13.3209751,13.48049288,13.54168286,13.54134487,13.52775667,12.77815166,12.65363488,12.50235649,12.26489299
Total GHGs in CO2 Eq.,3D22,Other cattle - Cows - Indirect Leach,Spreading,kilotonne,20.67715515,21.37238281,21.86697895,22.54737268,22.96711516,23.39082256,23.99197364,24.00665054,25.08469368,24.74773602,23.84594296,22.2160946,21.65261344,22.3519849,22.89552166,23.91330495,23.28942586,23.28593013,22.53295021,22.10929974,22.69887905,22.71361898,22.44285816,21.52349452,21.11668067,21.24712131,21.18595512,21.6108455,21.16534165,19.93986075,19.70257204,19.4885262,19.08704492
Total GHGs in CO2 Eq.,3D22,Cropland management,Mineralisation - indirect leach,kilotonne,36.44054859,38.02612363,39.68615932,41.63638282,44.11817983,46.55801048,49.32965776,51.73684012,54.46985187,57.30527152,60.01184534,62.29944796,64.80596551,67.05217006,68.82128222,70.87112281,72.56726167,73.98092345,75.11573017,76.00364863,76.76257777,77.33651168,77.92507867,78.37671068,78.56245515,78.75028157,78.75562763,78.6745769,78.25036389,77.83681261,77.73641012,77.47088352,76.21232195
Total GHGs in CO2 Eq.,3D22,Other cattle - Dairy Calves Female - Indirect Leach,Grazing,kilotonne,3.707380259,3.614819552,3.604084036,3.599783472,3.641462859,3.516930856,3.610569126,3.435163702,3.410010739,3.44682731,3.325397241,3.212577473,3.241853619,3.223670569,3.165440583,3.151292272,3.133390667,3.243887898,3.191140038,3.488416431,3.580988225,3.659362925,3.618579666,3.640730867,3.926627943,4.003479634,3.893892434,3.523639035,3.482251768,3.584121848,3.72232052,3.921622106,3.941261769
Total GHGs in CO2 Eq.,3D22,Other cattle - Dairy Calves Female - Indirect Leach,Spreading,kilotonne,3.835998049,3.738372856,3.693848962,3.685620026,3.736012647,3.598184777,3.657343032,3.478915303,3.440828044,3.467991484,3.334290393,3.207771247,3.227625022,3.201325287,3.134009327,3.155514133,3.081032017,3.158506527,3.12572694,3.368378808,3.48213868,3.568772354,3.555263184,3.584718202,3.762337413,3.845803067,3.789889511,3.434583844,3.346167684,3.427996347,3.517240835,3.690126492,3.772746594
Total GHGs in CO2 Eq.,3D22,Other cattle - Dairy Replacements Female - Indirect Leach,Grazing,kilotonne,3.971212234,3.895751857,4.114231013,4.09476322,4.13872351,4.600396873,4.866932885,4.9511635,4.775897425,4.862671012,4.526267087,4.209382565,3.753884233,3.871941657,4.090488457,2.519007437,2.381840689,2.394206853,2.352547672,2.442899776,2.612766076,2.676236327,2.708651851,2.74421016,2.860304812,2.831339481,2.923902517,2.846244291,2.669394422,2.785983601,2.803034001,2.931985091,3.050193132
Total GHGs in CO2 Eq.,3D22,Other cattle - Dairy Replacements Female - Indirect Leach,Spreading,kilotonne,3.795508214,3.714258584,3.891061347,3.856246343,3.89009032,4.313228261,4.527095296,4.594706247,4.415750121,4.48760813,4.167129119,3.856156831,3.41519966,3.504356483,3.70163878,2.575520452,2.469880548,2.423190016,2.389949248,2.419790123,2.544701449,2.554638486,2.564342192,2.606247367,2.70755511,2.642890789,2.744990209,2.718623307,2.544532388,2.619683889,2.598154855,2.695690241,2.799287596
Total GHGs in CO2 Eq.,3D22,Other cattle - Dairy In Calf Heifers - Indirect Leach,Grazing,kilotonne,4.562713913,4.606782446,4.825601159,5.028744717,4.879297473,5.015762691,5.52437887,5.456554442,5.171195726,5.081873333,4.969056561,4.733469512,4.470581017,4.221051409,4.440904461,6.66390918,6.739715155,6.344475263,6.148310244,6.107907933,6.326936457,6.347202656,6.087106801,6.076799631,6.443819576,6.074643278,5.817922293,5.84061986,5.385224465,5.279838426,5.006855124,4.724098835,4.69215657
Total GHGs in CO2 Eq.,3D22,Other cattle - Dairy In Calf Heifers - Indirect Leach,Spreading,kilotonne,4.441070475,4.473252418,4.64268637,4.822685598,4.668975329,4.774186122,5.215800145,5.139509893,4.852740851,4.755107842,4.631142276,4.393101358,4.134638797,3.883820116,4.075081945,5.776033441,5.837485595,5.577433753,5.313755168,5.344517977,5.49138926,5.59086043,5.401467552,5.317942001,5.580211514,5.257746522,5.001965221,5.000828378,4.699650163,4.554711959,4.326978974,4.069124582,3.965172958
Total GHGs in CO2 Eq.,3D22,Other cattle - Heifers for breeding - Indirect Leach,Grazing,kilotonne,2.925787835,2.599233438,2.795085733,3.156045402,3.08926143,2.927337865,3.159240273,3.476195376,3.220975637,3.123766842,2.924833835,3.111136115,3.47708425,3.43753976,3.406495745,3.877372398,3.848673716,3.889554764,3.798225563,3.901726795,4.085074729,4.058493745,3.965688709,3.724474405,3.716326589,3.761721945,3.74875519,3.679541617,3.481682361,3.789652428,3.743883969,3.692690368,3.714881079
Total GHGs in CO2 Eq.,3D22,Other cattle - Heifers for breeding - Indirect Leach,Spreading,kilotonne,4.923596139,4.39114251,4.671050205,5.236766628,5.107308227,4.824265424,5.17687297,5.691212972,5.251983361,5.103226692,4.777820141,5.041795623,5.689190297,5.60450992,5.546153844,6.947946597,6.949037273,7.030599655,6.874281754,7.116342811,7.419483456,7.391039929,7.140419447,6.76500511,6.754773006,6.724381057,6.668070951,6.154125483,6.191923842,6.705483062,6.67022303,6.605683485,6.634842055
